"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.618530833E0,5.445179749E1,7.065338135E0,-4.752320862E1,7.261799095E1
1.628484833E0,5.444259644E1,6.854522705E0,-4.767733765E1,7.269187928E1
1.638438833E0,5.439418030E1,6.941741943E0,-4.770071411E1,7.267924572E1
1.648392833E0,5.426626587E1,6.892913818E0,-4.754650879E1,7.247765428E1
1.658345833E0,5.421681213E1,6.914154053E0,-4.797836304E1,7.272682836E1
1.668299833E0,5.430523682E1,6.867034912E0,-4.788233948E1,7.272505310E1
1.678253833E0,5.407336426E1,6.802886963E0,-4.764952087E1,7.239257443E1
1.688207833E0,5.390216064E1,6.852935791E0,-4.763121033E1,7.225744147E1
1.698160833E0,5.396568298E1,6.936340332E0,-4.776506042E1,7.240102730E1
1.708114833E0,5.403912354E1,6.835662842E0,-4.781694031E1,7.248043142E1
1.718068833E0,5.375715637E1,6.889404297E0,-4.767248535E1,7.218006382E1
1.728021833E0,5.368298340E1,6.833068848E0,-4.768312073E1,7.212651065E1
1.737975833E0,5.383956909E1,6.695037842E0,-4.777091980E1,7.228819759E1
1.747929833E0,5.366345215E1,6.808288574E0,-4.805935669E1,7.235897080E1
1.757883833E0,5.356547546E1,6.839263916E0,-4.788426208E1,7.217297450E1
1.767836833E0,5.372700500E1,6.841949463E0,-4.783650208E1,7.226156842E1
1.777790833E0,5.351966858E1,6.838958740E0,-4.798545837E1,7.220616661E1
1.787744833E0,5.343281555E1,6.778747559E0,-4.783639526E1,7.203705927E1
1.797698833E0,5.362351990E1,6.595825195E0,-4.800631714E1,7.227443034E1
1.807651833E0,5.340350342E1,6.577819824E0,-4.815628052E1,7.220962016E1
1.817605833E0,5.335942078E1,6.696044922E0,-4.790109253E1,7.201791075E1
1.827559833E0,5.346784973E1,6.542236328E0,-4.823291016E1,7.230508580E1
1.837513833E0,5.330004883E1,6.371612549E0,-4.837785339E1,7.226277984E1
1.847466833E0,5.314929199E1,6.268402100E0,-4.833361816E1,7.211295826E1
1.857420833E0,5.304901123E1,6.041656494E0,-4.835868835E1,7.203653202E1
1.867374833E0,5.311936951E1,6.000427246E0,-4.864025879E1,7.227411237E1
1.877327833E0,5.304191589E1,5.807556152E0,-4.855523682E1,7.214418599E1
1.887281833E0,5.300280762E1,5.478149414E0,-4.867713928E1,7.217182016E1
1.897235833E0,5.299519348E1,5.264709473E0,-4.892614746E1,7.231857025E1
1.907189833E0,5.302525330E1,5.184753418E0,-4.885113525E1,7.228411008E1
1.917142833E0,5.292805481E1,5.106231689E0,-4.941833496E1,7.259217877E1
1.927096833E0,5.297801208E1,4.897705078E0,-4.946051025E1,7.264295805E1
1.937050833E0,5.290335083E1,4.752929688E0,-4.929415894E1,7.246563996E1
1.947004833E0,5.295701599E1,4.912872314E0,-4.945579529E1,7.262546072E1
1.956957833E0,5.291024780E1,4.829833984E0,-4.961898804E1,7.269708105E1
1.966911833E0,5.296690369E1,4.824615479E0,-4.969406128E1,7.278921299E1
1.976865833E0,5.266499329E1,4.875274658E0,-4.963804626E1,7.253485685E1
1.986819833E0,5.252226257E1,4.936065674E0,-4.942874146E1,7.229213852E1
1.996772833E0,5.265452576E1,4.819854736E0,-4.960334778E1,7.249980823E1
2.006726833E0,5.244375610E1,4.875518799E0,-4.956028748E1,7.232109189E1
2.016680833E0,5.242776489E1,4.818328857E0,-4.945126343E1,7.223097867E1
2.026634833E0,5.270263672E1,4.587493896E0,-4.943829346E1,7.240689109E1
2.036587833E0,5.262763977E1,4.795837402E0,-4.943374634E1,7.236272384E1
2.046541833E0,5.255163574E1,4.792816162E0,-4.939680481E1,7.228201596E1
2.056495833E0,5.266894531E1,4.679321289E0,-4.939297485E1,7.235730656E1
2.066448833E0,5.260192871E1,4.703063965E0,-4.938832092E1,7.230690118E1
2.076402833E0,5.263887024E1,4.981628418E0,-4.918196106E1,7.221172049E1
2.086356833E0,5.282414246E1,4.888305664E0,-4.941014099E1,7.249584534E1
2.096310833E0,5.291806030E1,4.939086914E0,-4.967123413E1,7.274577091E1
2.106263833E0,5.275852966E1,5.067077637E0,-4.906959534E1,7.222854640E1
